"t"	"glc"	"gln"	"cys2o"	"xct"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"rtkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"rtkPhos'[t]"	"glu'[t]"
17	6	2000	200	3	0.006642159741651185	0.10603808274471056	1132.4446028601492	954.9973110857622	0.05656894543320852	100.45814896490337	860.8490005636535	0.09994145801563255	0.009095177155307908	1913.8428216503125	0.0006725177930376221	0.0006040769322484991	-54.13636661064203	27.183495653152626	-0.0009859172893049582	1.7614757939356107	0.33757263297214807	-8.71589342898959e-6	6.296268904695086e-7	-0.5545653059551237
18	6	2000	200	3	0.007357901683691447	0.10667859094775232	1079.1768152313427	981.7466994223432	0.05561648178761488	102.18749878859923	861.1519409765054	0.09993196151372816	0.009095860820456271	1913.3153511827907	0.0007620042073751434	0.0006793115518031912	-52.46261396345685	26.346639660309574	-0.0009208380939997328	1.6990757516409158	0.27026888555413925	-0.000010339862246937712	7.417858898531499e-7	-0.5007111002723368
19	6	2000	200	3	0.008173248804698358	0.10740219107155294	1027.3912396991195	1007.7540541009422	0.05472364169758853	103.85998847966147	861.3927534699037	0.09992063055450279	0.009096670269442239	1912.8406194716968	0.0008728553050674637	0.0007710630290869887	-51.173760759243905	25.700415149998864	-0.0008664699171882636	1.6477510660204577	0.21263243332645873	-0.000012409757494353788	8.826906831340339e-7	-0.44918242690188953
20	6	2000	200	3	0.009113381098606215	0.1082281600474178	976.6946792790459	1033.2143532547173	0.053880317618529384	105.4867442961957	861.5791747879422	0.09990693328572779	0.00909763944567651	1912.4160916122444	0.0010132105610993036	0.0008852237372767163	-50.28935335928177	25.254957879695304	-0.0008217136724738875	1.6076693475470514	0.16091176934849136	-0.000015109664630138198	1.063488786546112e-6	-0.400328239530335
21	6	2000	200	3	0.010213775175626428	0.10918305432293493	926.664471051247	1058.3375779079959	0.05307720860142799	107.0792751694994	861.7154547176847	0.09989010246276966	0.009098816248480548	1912.039073798665	0.0011957933447248384	0.0010307238866836361	-49.8498790247836	25.03069496765128	-0.000785987296493696	1.579446316520545	0.1118240209170364	-0.00001873476293213648	1.3015067677474067e-6	-0.35413530812666094
22	6	2000	200	3	0.011526075344333407	0.1103046039187688	876.8235870640427	1083.360997595634	0.05230537322039693	108.64998569880625	861.8026396427995	0.09986899077258256	0.009100270602046	1911.7070312559079	0.001441472527354919	0.001221488039070741	-49.92569911455777	25.06283803438567	-0.0007591777567713929	1.5642946704504312	0.06218197141264683	-0.00002377834077546779	1.6245638426879485e-6	-0.3103102441645066
23	6	2000	200	3	0.0131289281400425	0.11164854640941811	826.6034262088805	1108.5676263379323	0.051555773048935084	110.21289263364305	861.8384618115093	0.09984179754674107	0.009102109021656812	1911.4178461032993	0.0017846574797337744	0.0014804061755140697	-50.63326892061561	25.409497520691588	-0.0007416364439332796	1.5642818548714768	0.008440731145481958	-0.000031089703122028686	2.0798885929944335e-6	-0.2683047851682339
24	6	2000	200	3	0.015148600361659326	0.11330109073628244	775.2832768476427	1134.3163323735748	0.05081865465721744	111.78471426785171	861.816653039219	0.09980553124507943	0.009104502119602401	1911.1700839041878	0.0022893155031233287	0.0018475282999692074	-52.16715091453431	26.167665266667495	-0.0007345376910591494	1.582847636361937	-0.05398532375503174	-0.00004229698015700966	2.753129251480389e-6	-0.2272996164789616
25	6	2000	200	3	0.01780232144072662	0.11540398616610206	721.8845361607432	1161.0945310194159	0.05008260400138568	113.38665060942421	861.7253577305027	0.09975483721032849	0.00910774200463848	1910.963307347636	0.0030830108215598655	0.002398334535134466	-54.863635651639385	27.50496273003351	-0.0007400246295926759	1.625736366116199	-0.13196160812459223	-0.00006074898428816924	3.812596586203899e-6	-0.18609399776967042
26	6	2000	200	3	0.021500248347685342	0.11820951515407682	664.9677390361505	1189.6193736899595	0.049332902945703076	115.04755009139092	861.5437580661614	0.09967912815424969	0.009112373874535546	1910.7985588673498	0.004448397715459439	0.003290727511457917	-59.34406275543166	29.731158140013637	-0.0007628273471591357	1.7029810618486338	-0.2371779491603605	-0.0000943161100094853	5.627767171401524e-6	-0.14286436574324293
27	6	2000	200	3	0.027125934980114227	0.12221978449024214	602.1936272823439	1221.0566955539848	0.048548170537486175	116.81017108605498	861.2346287434852	0.09955429624170392	0.009119546804261403	1910.6792342434157	0.007140372305812974	0.004906198480592648	-66.88355230392804	33.48220936167904	-0.0008123151924710223	1.8335308189223913	-0.39234352481375934	-0.0001650504815799704	9.144780257097354e-6	-0.09458863290591679
28	6	2000	200	3	0.037011817171182175	0.1286174540460586	529.2081384677911	1257.5774827733753	0.047692304698746676	118.7453197903543	860.7260220755992	0.09931212289390426	0.009132169911732784	1910.6128908946998	0.013753293538816495	0.008394371853311444	-80.57150348707873	40.299705674560016	-0.0009108423190816615	2.058016463677011	-0.6492308788518343	-0.0003542139528167331	0.000017431208707000636	-0.03558123196757284
29	6	2000	200	3	0.060023890580213325	0.1411325763573723	435.94991438608895	1304.2016178030028	0.04668935106556214	120.99131657008996	859.855674777765	0.09866802294029957	0.009160362835865986	1910.6157391511497	0.03872771632584448	0.01889133402260414	-110.45502297720026	55.20008859291269	-0.0011266225995066063	2.485235128892325	-1.1590288224075298	-0.0011568518260624235	0.000045614924836471586	0.047116476905195194
30	6	2000	200	3	0.18294497960275938	0.18356352166763404	285.52130755755604	1379.3541989634896	0.04529113225334834	123.92005116050156	858.1129258946577	0.09443445906043633	0.00927951232645966	1910.7277730917863	0.37452464037048355	0.09938152793454458	-220.4014129012639	110.09411042037283	-0.0018539739150179777	3.591116851336415	-2.666122267588512	-0.013855056906201292	0.00030899188042351095	0.1960238794938503
31	6	2000	200	3	0.6278481816412307	0.43622504697125786	124.98899311844315	1459.4380370639376	0.043695543743118584	128.1672258103546	854.8245175217016	0.0673637432027366	0.010512073616043302	1911.0630319094648	0.19166962892970388	0.2916229674363178	-38.35824901003567	18.927534484667763	-0.0008811125614509838	3.985572997639298	-2.108332428468674	-0.01502480194108956	0.0018674640544902546	0.4576375753932685
32	6	2000	200	3	0.7412592075234405	0.6680618608238174	109.1552520759437	1467.0937687885355	0.0430889776791663	131.28039760106407	854.6427862109714	0.059768791091189995	0.012228275856661586	1911.5202408517946	0.06894076672456612	0.17319731437005295	-6.619156515943292	3.066125237030362	-0.00042139111611817727	2.3346778929465892	1.3281022941434837	-0.0038969024758302748	0.0014684793595854382	0.4033432576128748
33	6	2000	200	3	0.7906160727759847	0.7974200636066668	104.84525585902128	1469.0566837296387	0.042773329892354536	133.060382832194	856.7302823732058	0.057107464823736485	0.01344112855147653	1911.807795465322	0.03467745538932045	0.09319598172003847	-2.781264836974801	1.2582817294211004	-0.00023141257252342343	1.319631716486821	2.571874108842966	-0.001792910050442829	0.0009799993957393352	0.15872986690813112
34	6	2000	200	3	0.816452553816702	0.8666417961037759	102.85338837479206	1469.985903344212	0.042596360327000864	134.0651172464253	859.4095087427422	0.0557981000303876	0.014236372426435665	1911.833685419606	0.018800709510915614	0.04981064751293174	-1.391605808432694	0.6938637650310134	-0.00013289595614547782	0.7444491552531636	2.665911922575358	-0.0009334900269507181	0.0006327371870547838	-0.10144215817460345
35	6	2000	200	3	0.8307014148601134	0.9037902821933527	101.82373143801479	1470.557665393259	0.042492473380675404	134.63215327453955	861.9110288393373	0.05509908391276537	0.014745134802250625	1911.6234930439382	0.010548509606223274	0.02691110865117806	-0.743079489716196	0.4830965884776112	-0.00008026172541083238	0.42051845788807923	2.295415386618646	-0.0005109893084357589	0.0004010523373425414	-0.307546553814076
36	6	2000	200	3	0.8387780197838844	0.9240023355738797	101.26374740272055	1470.994367391938	0.04242794022013584	134.95295710267115	863.9596305671731	0.05471087506266077	0.01506557603304673	1911.242235586461	0.006043191933749982	0.014775715021486035	-0.41212337519709535	0.4030565169851574	-0.000051645927892737104	0.23852158607637527	1.7968634281761264	-0.00028814305806915906	0.0002509341633422723	-0.4434214683023176
37	6	2000	200	3	0.8434373157298104	0.935185623218266	100.94906799197818	1471.3796597137512	0.04238499953567766	135.13558645910055	865.5130121139906	0.05448978924571929	0.015265154118533991	1910.757924053525	0.003512194677420695	0.008251745518646362	-0.23506862579793222	0.3721170543037099	-0.00003574127128402179	0.13656153768419477	1.3201082669133104	-0.00016589027993875265	0.0001555346731264464	-0.5156951667686858
38	6	2000	200	3	0.8461590757910255	0.9414769848775022	100.7674861618608	1471.7438914545944	0.04235423223631019	135.24094000919843	866.6262147107343	0.054361503089072054	0.015388451421978618	1910.227313514304	0.0020631228597269833	0.004682060362279783	-0.13754134441525173	0.35765129860001993	-0.000026589881455610717	0.07967202501273551	0.9210540850901119	-0.00009712765927215688	0.00009576112857871905	-0.53856732380328
39	6	2000	200	3	0.8477646428077571	0.9450702554155821	100.65994123405396	1472.0960821814963	0.04233063020864232	135.30328214962626	867.3849782981664	0.054285844820346124	0.015464201401725611	1909.692297900193	0.0012230026396242034	0.0026943888242377673	-0.08269221786817625	0.346802970139567	-0.000021040411340205084	0.048110753846548816	0.6109782074787675	-0.00005778107047271287	0.000058707508692600316	-0.5268425413425003
40	6	2000	200	3	0.8487200570581637	0.9471500085792924	100.59437843319955	1472.4371735789132	0.04231151476091327	135.34183843588318	867.8752551320239	0.05424048995209717	0.015510588925014338	1909.180912636645	0.0007312964064467322	0.0015701640010497603	-0.05129528497742033	0.3350909898851267	-0.000017423979093147743	0.03073811317509036	0.38197064548012594	-0.00003497222110276446	0.000035922985246030796	-0.49316573962742066
41	6	2000	200	3	0.8492937988423469	0.9483684112004761	100.55304514075567	1472.7656309233428	0.04229543234268813	135.36736100340877	868.1711270809355	0.054212793560539776	0.015538974465474049	1908.7100005514917	0.0004414482824456086	0.0009254357764379743	-0.03297567826313447	0.3215220313651116	-0.000014871687140622697	0.021269097748429937	0.21958081211129124	-0.00002159120534867014	0.000021991085839689056	-0.44728447205315947
42	6	2000	200	3	0.8496419044794965	0.9490902276593185	100.5259918649375	1473.0797085517174	0.04228156936216573	135.385819490708	868.33156207684	0.05419551338369458	0.015556373031108933	1908.2880608215496	0.00026955239512845133	0.0005516137855614368	-0.022040070552503895	0.30643618239000403	-0.000012932198831535772	0.016176916129283035	0.10868967500232724	-0.000013646060819321426	0.00001350570741546507	-0.3961776691208978
43	6	2000	200	3	0.8498558127198791	0.9495228809194282	100.50757344682765	1473.3782366533303	0.042269442425352355	135.40050662935948	868.4012000195282	0.05418445729505385	0.015567087496873019	1907.9178054384358	0.000166854509757688	0.0003329362996905196	-0.015318328655704308	0.2905474216082938	-0.000011371833186259886	0.013484994910571093	0.03596851297980635	-8.860782738905016e-6	8.349315354486657e-6	-0.34453555299517463
44	6	2000	200	3	0.8499893370856809	0.9497856096733696	100.49455566812863	1473.6607689585728	0.042258739213444155	135.4132143218764	868.4125928230442	0.05417718323239484	0.015573739275435509	1907.5981714950478	0.000105294106704087	0.00020372741115230134	-0.011021407846337039	0.2745502929254733	-0.000010070833169109286	0.012084131717489227	-0.009388927499609873	-5.919547674204149e-6	5.212810161485283e-6	-0.2953052573734478
45	6	2000	200	3	0.8500741952943073	0.9499475321382882	100.4850615059869	1473.927484788984	0.04224923763015302	135.42489822327667	868.3887423418248	0.05417225943393572	0.01557791696007849	1907.325823949498	0.00006756324395483881	0.00012666410511902676	-0.008147246843215912	0.25898993943743576	-8.961272378268143e-6	0.011362973504035763	-0.03571227488197307	-4.065508450748741e-6	3.2987666867571544e-6	-0.2501576665015261
46	6	2000	200	3	0.8501291740101868	0.9500489907210342	100.47797979960318	1474.1790193306867	0.04224076501204237	135.43605256994098	868.3454252767714	0.05416883914139719	0.015580579913514529	1907.0962235257841	0.00004421989079906383	0.00008012916976464953	-0.006127280828884291	0.24423546168204227	-8.007694124293896e-6	0.010985086583291302	-0.049200653499811724	-2.8581145388091407e-6	2.1217256191327074e-6	-0.2098853164950164
47	6	2000	200	3	0.8501654741644187	0.9501137636336654	100.47263029627705	1474.416296522782	0.04223317840708916	135.44692194045743	868.2931282725234	0.05416641335372006	0.015582308061450691	1906.9043542651075	0.000029455909148529438	0.00005166891324489368	-0.0046414967514150215	0.23050001442675636	-7.185777200800954e-6	0.01077058973794488	-0.054302053428061575	-2.043455274276288e-6	1.3908978030616486e-6	-0.17469586188696876
48	6	2000	200	3	0.8501897995351753	0.9501558847419882	100.46858095319867	1474.6403912788485	0.04222635551889671	135.457615950965	868.238562186611	0.054164671541257266	0.015583451277750928	1906.7451863168933	0.00001984025986800032	0.00003389703471017943	-0.0035036448340694305	0.21787851826125887	-6.477611111289901e-6	0.010622994425758028	-0.054169894711280295	-1.4712426958952069e-6	9.292911777664056e-7	-0.14443772412706377
49	6	2000	200	3	0.850206195261979	0.9501836737995557	100.46554333352711	1474.852428994164	0.04222019017135379	135.46817390787027	868.185802100606	0.05416341961168168	0.015584220716923355	1906.6139547600965	0.000013361482868650651	0.00002250519960586722	-0.0026054838354077183	0.20638211537694534	-5.868522280810844e-6	0.010493682051282701	-0.050976324997851236	-1.0534257113624477e-6	6.307506939490099e-7	-0.11875128418543576
50	6	2000	200	3	0.8502171639587001	0.950202160021213	100.46331214004465	1475.0535159341332	0.042214589799830754	135.47860160979695	868.1371351345714	0.054162530959729976	0.015584745572421604	1906.5063159285642	8.83728183232431e-6	0.000014975042030878449	-0.0018824340684635526	0.19596578195482364	-5.345600256451925e-6	0.01036015928571655	-0.04617898990589698	-7.380819264879315e-7	4.3213472177256887e-7	-0.09716808346700082
51	6	2000	200	3	0.8502242932871733	0.950214428138497	100.46173327148493	1475.244694795306	0.04220947409577941	135.4888899412442	868.0936687748388	0.05416191944764976	0.01558510602724859	1906.4184171494433	5.5843261315890395e-6	9.860533185049082e-6	-0.001294883187931107	0.18655179444286865	-4.8973278804435065e-6	0.010213771234391203	-0.04070306291808904	-4.946952040738781e-7	2.9670018975181353e-7	-0.07918919641677515
52	6	2000	200	3	0.8502286055545951	0.9502223717375816	100.46068691988205	1475.4269219705357	0.042204773841253825	135.49902385969943	868.0557492703834	0.054161524594982295	0.015585351940334636	1906.3469036037106	3.154521670327916e-6	6.227105556258489e-6	-0.0008140102602292656	0.1780456871319768	-4.512916672909101e-6	0.010051520647455946	-0.03515765120475798	-3.025859675979903e-7	2.0042503080530342e-7	-0.06431611098280693
53	6	2000	200	3	0.8502307936527251	0.9502272056775326	100.46007607230933	1475.6010562872607	0.042200429793713155	135.50898810184202	868.0232599725106	0.05416130149475561	0.015585515451236095	1906.2889017026555	1.3083075502510384e-6	3.5863085923371294e-6	-0.00042131586503820644	0.17034899313986265	-4.18357527493275e-6	0.009874945379060331	-0.029881754786086897	-1.4960033097226758e-7	1.304029853551883e-7	-0.052090765560469945
54	6	2000	200	3	0.8502313512854629	0.9502297456734613	100.45982039070415	1475.767857389267	0.04219639158963177	135.51876948417106	867.9958236678577	0.05416121542780137	0.01558561816536573	1906.2419800666485	-1.267754528959328e-7	1.5992772755505895e-6	-0.0001015162932641875	0.1633638272112912	-3.90006337256713e-6	0.009686235556048675	-0.025071896825735053	-2.730292167762246e-8	7.778345660371997e-8	-0.04209175287493946
55	6	2000	200	3	0.850230641869136	0.950230553948431	100.45985290513077	1475.9279896890878	0.042192616607173175	135.52835744622112	867.9729339619122	0.05416123890738707	0.01558567502484518	1906.2041023762251	-1.245998330305167e-6	8.527072049647024e-8	0.0001571382865849458	0.15699732294134017	-3.6557570143671595e-6	0.009488394844941359	-0.02080100675331774	7.050543999790696e-8	3.772913190891464e-8	-0.03394670755286693
56	6	2000	200	3	0.850228938366002	0.9502300271908006	100.46011775824076	1476.082030439423	0.0421890692054284	135.5377440457984	867.9540356719467	0.0541613499010047	0.015585696577044877	1906.173575602621	-2.12573290630964e-6	-1.0905597107876025e-6	0.0003647772407086355	0.15116732009469538	-3.4440617187334497e-6	0.009283920046547576	-0.017089540515327704	1.484847424318817e-7	6.641794195980317e-9	-0.027339094222287207
57	6	2000	200	3	0.8502264539019609	0.9502284591283348	100.46056821011352	1476.2304788058502	0.04218571940802584	135.54692387224998	867.9385759564844	0.05416153044297606	0.01558569057376771	1906.1490018441345	-2.8148360008728855e-6	-2.007852266159827e-6	0.0005296479213415693	0.1458006062822262	-3.2596510340382426e-6	0.009075237172352882	-0.013916758764472039	2.1015114479500605e-7	-1.766206409081752e-8	-0.02199744651864633
