"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"tkPhosmax"	"tkPhosmd"	"tkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldRos"	"foldkCaInRos"
162	3	1	0.0007377062743005898	0.0007377062743005898	0.0007377062743005898	0.1002581971960052	0.1002581971960052	0.1002581971960052	0.3729731352139502	0.3729731352139502	0.3729731352139502	2771.907471499303	2771.907471499303	2771.907471499303	145.7648139296687	145.7648139296687	145.7648139296687	867.9074943067577	867.9074943067577	867.9074943067577	15.33108855940814	15.33108855940814	15.33108855940814	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999733870394545	0.09999733870394545	0.09999733870394545	0.009091129038053095	0.009091129038053095	0.009091129038053095	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.35000000000000003
163	3	1	0.0008044824030669842	0.0008044824030669842	0.0008044824030669842	0.10028156884107345	0.10028156884107345	0.10028156884107345	0.3690938973151776	0.3690938973151776	0.3690938973151776	2747.862168116733	2747.862168116733	2747.862168116733	157.78746562095372	157.78746562095372	157.78746562095372	867.9074943067577	867.9074943067577	867.9074943067577	15.492220835508355	15.492220835508355	15.492220835508355	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999707241920457	0.09999707241920457	0.09999707241920457	0.00909115104617465	0.00909115104617465	0.00909115104617465	100	2000	200	0.7	0.00005	1.7	0.75	0.35000000000000003
164	3	1	0.0008738673459773225	0.0008738673459773225	0.0008738673459773225	0.10030585357109206	0.10030585357109206	0.10030585357109206	0.3652161374808412	0.3652161374808412	0.3652161374808412	2723.3155115133277	2723.3155115133277	2723.3155115133277	170.06079392265616	170.06079392265616	170.06079392265616	867.9074943067577	867.9074943067577	867.9074943067577	15.656712777499163	15.656712777499163	15.656712777499163	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999967912667401	0.0999967912667401	0.0999967912667401	0.009091174283211767	0.009091174283211767	0.009091174283211767	100	2000	200	0.7	0.00005	1.7	0.8	0.35000000000000003
165	3	1	0.0009460543404540248	0.0009460543404540248	0.0009460543404540248	0.10033111901915891	0.10033111901915891	0.10033111901915891	0.3613398235747039	0.3613398235747039	0.3613398235747039	2698.2514519060505	2698.2514519060505	2698.2514519060505	182.59282372629477	182.59282372629477	182.59282372629477	867.9074943067577	867.9074943067577	867.9074943067577	15.824671938112607	15.824671938112607	15.824671938112607	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999649394732793	0.09999649394732793	0.09999649394732793	0.009091198856564031	0.009091198856564031	0.009091198856564031	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.35000000000000003
166	3	1	0.0010212556055083884	0.0010212556055083884	0.0010212556055083884	0.10035743946192793	0.10035743946192793	0.10035743946192793	0.3574649134274452	0.3574649134274452	0.3574649134274452	2672.6531798487194	2672.6531798487194	2672.6531798487194	195.39195975496034	195.39195975496034	195.39195975496034	867.9074943067577	867.9074943067577	867.9074943067577	15.996210960731895	15.996210960731895	15.996210960731895	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999617901570175	0.09999617901570175	0.09999617901570175	0.009091224885704912	0.009091224885704912	0.009091224885704912	100	2000	200	0.7	0.00005	1.7	0.9	0.35000000000000003
167	3	1	0.0010997046958125462	0.0010997046958125462	0.0010997046958125462	0.1003848966435344	0.1003848966435344	0.1003848966435344	0.35359135326194735	0.35359135326194735	0.35359135326194735	2646.50307033651	2646.50307033651	2646.50307033651	208.4670145110651	208.4670145110651	208.4670145110651	867.9074943067577	867.9074943067577	867.9074943067577	16.17144795395805	16.17144795395805	16.17144795395805	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999584486028425	0.09999584486028425	0.09999584486028425	0.00909125250385768	0.00909125250385768	0.00909125250385768	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.35000000000000003
168	3	1	0.001181659213409188	0.001181659213409188	0.001181659213409188	0.10041358072469321	0.10041358072469321	0.10041358072469321	0.3497190758614822	0.3497190758614822	0.3497190758614822	2619.782620450521	2619.782620450521	2619.782620450521	221.8272394540596	221.8272394540596	221.8272394540596	867.9074943067577	867.9074943067577	867.9074943067577	16.35050690946585	16.35050690946585	16.35050690946585	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999548967953462	0.09999548967953462	0.09999548967953462	0.00909128185995118	0.00909128185995118	0.00909128185995118	100	2000	200	0.7	0.00005	1.7	1.	0.35000000000000003
169	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.4
170	3	1	0.00004355806482133783	0.00004355806482133783	0.00004355806482133783	0.10001742322592853	0.10001742322592853	0.10001742322592853	0.4235405598038876	0.4235405598038876	0.4235405598038876	3045.0545379762593	3045.0545379762593	3045.0545379762593	9.19128069119046	9.19128069119046	9.19128069119046	867.9074943067577	867.9074943067577	867.9074943067577	13.500676697629212	13.500676697629212	13.500676697629212	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985695493475	0.09999985695493475	0.09999985695493475	0.009090920912830685	0.009090920912830685	0.009090920912830685	100	2000	200	0.7	0.00005	1.7	0.05	0.4
171	3	1	0.00008821298637122747	0.00008821298637122747	0.00008821298637122747	0.10003528519454849	0.10003528519454849	0.10003528519454849	0.4196416493579927	0.4196416493579927	0.4196416493579927	3026.336172133879	3026.336172133879	3026.336172133879	18.55046361238082	18.55046361238082	18.55046361238082	867.9074943067577	867.9074943067577	867.9074943067577	13.62611212445962	13.62611212445962	13.62611212445962	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970851642309	0.09999970851642309	0.09999970851642309	0.009090933180524738	0.009090933180524738	0.009090933180524738	100	2000	200	0.7	0.00005	1.7	0.1	0.4
172	3	1	0.00013402710291574672	0.00013402710291574672	0.00013402710291574672	0.1000536108411663	0.1000536108411663	0.1000536108411663	0.41574397066318186	0.41574397066318186	0.41574397066318186	3007.2727988026477	3007.2727988026477	3007.2727988026477	28.08215027799627	28.08215027799627	28.08215027799627	867.9074943067577	867.9074943067577	867.9074943067577	13.753859513882706	13.753859513882706	13.753859513882706	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999955432541524	0.09999955432541524	0.09999955432541524	0.009090945923668634	0.009090945923668634	0.009090945923668634	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.4
173	3	1	0.00018106742334332888	0.00018106742334332888	0.00018106742334332888	0.10007242696933732	0.10007242696933732	0.10007242696933732	0.4118475383892877	0.4118475383892877	0.4118475383892877	2987.854867489091	2987.854867489091	2987.854867489091	37.791115934774766	37.791115934774766	37.791115934774766	867.9074943067577	867.9074943067577	867.9074943067577	13.88398286562129	13.88398286562129	13.88398286562129	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999993939922316	0.0999993939922316	0.0999993939922316	0.009090959174471655	0.009090959174471655	0.009090959174471655	100	2000	200	0.7	0.00005	1.7	0.2	0.4
174	3	1	0.00022940606449619515	0.00022940606449619515	0.00022940606449619515	0.10009176242579848	0.10009176242579848	0.10009176242579848	0.4079523652982607	0.4079523652982607	0.4079523652982607	2968.0724622527737	2968.0724622527737	2968.0724622527737	47.68231855293328	47.68231855293328	47.68231855293328	867.9074943067577	867.9074943067577	867.9074943067577	14.016548628329662	14.016548628329662	14.016548628329662	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922709336004	0.09999922709336004	0.09999922709336004	0.009090972967939735	0.009090972967939735	0.009090972967939735	100	2000	200	0.7	0.00005	1.7	0.25	0.4
175	3	1	0.0002791207380567919	0.0002791207380567919	0.0002791207380567919	0.10011164829522272	0.10011164829522272	0.10011164829522272	0.4040584619299797	0.4040584619299797	0.4040584619299797	2947.9152824061202	2947.9152824061202	2947.9152824061202	57.760908476259885	57.760908476259885	57.760908476259885	867.9074943067577	867.9074943067577	867.9074943067577	14.15162582892789	14.15162582892789	14.15162582892789	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905316785421	0.09999905316785421	0.09999905316785421	0.009090987342173206	0.009090987342173206	0.009090987342173206	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.4
176	3	1	0.0003302952936366077	0.0003302952936366077	0.0003302952936366077	0.10013211811745465	0.10013211811745465	0.10013211811745465	0.40016583624506186	0.40016583624506186	0.40016583624506186	2927.372621758977	2927.372621758977	2927.372621758977	68.03223879983155	68.03223879983155	68.03223879983155	867.9074943067577	867.9074943067577	867.9074943067577	14.28928621168804	14.28928621168804	14.28928621168804	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999887171327457	0.09999887171327457	0.09999887171327457	0.009091002338702362	0.009091002338702362	0.009091002338702362	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.4
177	3	1	0.0003830203257535261	0.0003830203257535261	0.0003830203257535261	0.10015320813030142	0.10015320813030142	0.10015320813030142	0.3962744932184137	0.3962744932184137	0.3962744932184137	2906.4333462513127	2906.4333462513127	2906.4333462513127	78.50187655366368	78.50187655366368	78.50187655366368	867.9074943067577	867.9074943067577	867.9074943067577	14.42960438812183	14.42960438812183	14.42960438812183	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999868218110446	0.09999868218110446	0.09999868218110446	0.009091018002866401	0.009091018002866401	0.009091018002866401	100	2000	200	0.7	0.00005	1.7	0.4	0.4
178	3	1	0.00043739385360944035	0.00043739385360944035	0.00043739385360944035	0.10017495754144377	0.10017495754144377	0.10017495754144377	0.3923844343762471	0.3923844343762471	0.3923844343762471	2885.0858697949056	2885.0858697949056	2885.0858697949056	89.17561478186728	89.17561478186728	89.17561478186728	867.9074943067577	867.9074943067577	867.9074943067577	14.572657998870202	14.572657998870202	14.572657998870202	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999848397156158	0.09999848397156158	0.09999848397156158	0.009091034384242375	0.009091034384242375	0.009091034384242375	100	2000	200	0.7	0.00005	1.7	0.45	0.4
179	3	1	0.0004935220840304865	0.0004935220840304865	0.0004935220840304865	0.1001974088336122	0.1001974088336122	0.1001974088336122	0.38849565726807594	0.38849565726807594	0.38849565726807594	2863.318128118316	2863.318128118316	2863.318128118316	100.05948562016208	100.05948562016208	100.05948562016208	867.9074943067577	867.9074943067577	867.9074943067577	14.71852788897327	14.71852788897327	14.71852788897327	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999827642771172	0.09999827642771172	0.09999827642771172	0.009091051537131826	0.009091051537131826	0.009091051537131826	100	2000	200	0.7	0.00005	1.7	0.5	0.4
180	3	1	0.0005515202696550737	0.0005515202696550737	0.0005515202696550737	0.10022060810786203	0.10022060810786203	0.10022060810786203	0.384608154863776	0.384608154863776	0.384608154863776	2841.1175503780737	2841.1175503780737	2841.1175503780737	111.15977449028325	111.15977449028325	111.15977449028325	867.9074943067577	867.9074943067577	867.9074943067577	14.867298298109306	14.867298298109306	14.867298298109306	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999805882877454	0.09999805882877454	0.09999805882877454	0.009091069521114213	0.009091069521114213	0.009091069521114213	100	2000	200	0.7	0.00005	1.7	0.55	0.4
181	3	1	0.0006115136765081935	0.0006115136765081935	0.0006115136765081935	0.10024460547060328	0.10024460547060328	0.10024460547060328	0.380721914864079	0.380721914864079	0.380721914864079	2818.4710282617566	2818.4710282617566	2818.4710282617566	122.48303554844185	122.48303554844185	122.48303554844185	867.9074943067577	867.9074943067577	867.9074943067577	15.019057067641041	15.019057067641041	15.019057067641041	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999783038249156	0.09999783038249156	0.09999783038249156	0.009091088401677884	0.009091088401677884	0.009091088401677884	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.4
182	3	1	0.0006736386775567084	0.0006736386775567084	0.0006736386775567084	0.10026945547102269	0.10026945547102269	0.10026945547102269	0.37683691891082866	0.37683691891082866	0.37683691891082866	2795.36488226426	2795.36488226426	2795.36488226426	134.0361085471902	134.0361085471902	134.0361085471902	867.9074943067577	867.9074943067577	867.9074943067577	15.173895866604974	15.173895866604974	15.173895866604974	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999759021640219	0.09999759021640219	0.09999759021640219	0.009091108250941357	0.009091108250941357	0.009091108250941357	100	2000	200	0.7	0.00005	1.7	0.65	0.4
183	3	1	0.0007380439917898656	0.0007380439917898656	0.0007380439917898656	0.10029521759671595	0.10029521759671595	0.10029521759671595	0.37295314168086485	0.37295314168086485	0.37295314168086485	2771.784824765433	2771.784824765433	2771.784824765433	145.8261372966037	145.8261372966037	145.8261372966037	867.9074943067577	867.9074943067577	867.9074943067577	15.33191043913535	15.33191043913535	15.33191043913535	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999733736784402	0.09999733736784402	0.09999733736784402	0.009091129148480046	0.009091129148480046	0.009091129148480046	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.4
184	3	1	0.000804892091925577	0.000804892091925577	0.000804892091925577	0.10032195683677023	0.10032195683677023	0.10032195683677023	0.3690705498444449	0.3690705498444449	0.3690705498444449	2747.715919473413	2747.715919473413	2747.715919473413	157.86058994261361	157.86058994261361	157.86058994261361	867.9074943067577	867.9074943067577	867.9074943067577	15.49320087624229	15.49320087624229	15.49320087624229	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999707077245834	0.09999707077245834	0.09999707077245834	0.009091151182276625	0.009091151182276625	0.009091151182276625	100	2000	200	0.7	0.00005	1.7	0.75	0.4
185	3	1	0.0008743608081490996	0.0008743608081490996	0.0008743608081490996	0.10034974432325965	0.10034974432325965	0.10034974432325965	0.3651891008655184	0.3651891008655184	0.3651891008655184	2723.142536720889	2723.142536720889	2723.142536720889	170.14728131887563	170.14728131887563	170.14728131887563	867.9074943067577	867.9074943067577	867.9074943067577	15.657871915380278	15.657871915380278	15.657871915380278	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999678925093776	0.09999678925093776	0.09999678925093776	0.009091174449816724	0.009091174449816724	0.009091174449816724	100	2000	200	0.7	0.00005	1.7	0.8	0.4
186	3	1	0.000946645160527985	0.000946645160527985	0.000946645160527985	0.10037865806421119	0.10037865806421119	0.10037865806421119	0.361308741616816	0.361308741616816	0.361308741616816	2698.0483040079916	2698.0483040079916	2698.0483040079916	182.69439767532427	182.69439767532427	182.69439767532427	867.9074943067577	867.9074943067577	867.9074943067577	15.826033271869907	15.826033271869907	15.826033271869907	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999649149369931	0.09999649149369931	0.09999649149369931	0.00909119905935619	0.00909119905935619	0.00909119905935619	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.4
187	3	1	0.0010219594591468258	0.0010219594591468258	0.0010219594591468258	0.10040878378365874	0.10040878378365874	0.10040878378365874	0.35742940677738	0.35742940677738	0.35742940677738	2672.416051071479	2672.416051071479	2672.416051071479	195.51052414358045	195.51052414358045	195.51052414358045	867.9074943067577	867.9074943067577	867.9074943067577	15.997800007000002	15.997800007000002	15.997800007000002	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999617604309986	0.09999617604309986	0.09999617604309986	0.009091225131391564	0.009091225131391564	0.009091225131391564	100	2000	200	0.7	0.00005	1.7	0.9	0.4
