"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkRosDeg"	"foldkGshOx"
268	3	3	0.40607791102164725	0.32849434837079655	0.0014785345250467375	0.5060779110216472	0.42849434837079653	0.10147853452504674	0.36449259866644107	0.181861755567037	0.18047865893490125	2718.677611052209	367.7335606518578	331.7765522012009	1365.8302735787197	1347.8517693533913	172.37974415321563	867.9074943067577	867.9074943067577	867.9074943067577	31.682882618867936	31.44192767971716	15.687792254673406	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999945618630385	0.09179959329102706	0.0890951937608496	0.010091306773296596	0.009823221956704452	0.009091358545935811	100	2000	200	0.7	0.00005	1.7	0.75	0.6000000000000001
269	3	1	0.001359105589181865	0.001359105589181865	0.001359105589181865	0.10135910558918186	0.10135910558918186	0.10135910558918186	0.3684699880780831	0.3684699880780831	0.3684699880780831	2743.9476284933316	2743.9476284933316	2743.9476284933316	159.74473543265435	159.74473543265435	159.74473543265435	867.9074943067577	867.9074943067577	867.9074943067577	15.518452930373932	15.518452930373932	15.518452930373932	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999504714207919	0.09999504714207919	0.09999504714207919	0.00909131843644117	0.00909131843644117	0.00909131843644117	100	2000	200	0.7	0.00005	1.7	0.8	0.6000000000000001
270	3	1	0.0012578022208323404	0.0012578022208323404	0.0012578022208323404	0.10125780222083235	0.10125780222083235	0.10125780222083235	0.3719729434062972	0.3719729434062972	0.3719729434062972	2765.7558068382737	2765.7558068382737	2765.7558068382737	148.84064626018335	148.84064626018335	148.84064626018335	867.9074943067577	867.9074943067577	867.9074943067577	15.372312066255445	15.372312066255445	15.372312066255445	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999545243647916	0.09999545243647916	0.09999545243647916	0.009091284938143113	0.009091284938143113	0.009091284938143113	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.6000000000000001
271	3	1	0.0011707465353807092	0.0011707465353807092	0.0011707465353807092	0.1011707465353807	0.1011707465353807	0.1011707465353807	0.37508191528506063	0.37508191528506063	0.37508191528506063	2784.769985934517	2784.769985934517	2784.769985934517	139.33355671206147	139.33355671206147	139.33355671206147	867.9074943067577	867.9074943067577	867.9074943067577	15.24489433701291	15.24489433701291	15.24489433701291	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999579607176196	0.09999579607176196	0.09999579607176196	0.009091256536273384	0.009091256536273384	0.009091256536273384	100	2000	200	0.7	0.00005	1.7	0.9	0.6000000000000001
272	3	1	0.0010951015548110881	0.0010951015548110881	0.0010951015548110881	0.10109510155481109	0.10109510155481109	0.10109510155481109	0.3778600524742415	0.3778600524742415	0.3778600524742415	2801.496091957301	2801.496091957301	2801.496091957301	130.9705037006697	130.9705037006697	130.9705037006697	867.9074943067577	867.9074943067577	867.9074943067577	15.132809432494788	15.132809432494788	15.132809432494788	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999609116445948	0.09999609116445948	0.09999609116445948	0.009091232146648382	0.009091232146648382	0.009091232146648382	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.6000000000000001
273	3	1	0.001028741978182997	0.001028741978182997	0.001028741978182997	0.101028741978183	0.101028741978183	0.101028741978183	0.38035764076158585	0.38035764076158585	0.38035764076158585	2816.324549782695	2816.324549782695	2816.324549782695	123.55627478797248	123.55627478797248	123.55627478797248	867.9074943067577	867.9074943067577	867.9074943067577	15.033441039322678	15.033441039322678	15.033441039322678	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999634735136642	0.09999634735136642	0.09999634735136642	0.009091210972721248	0.009091210972721248	0.009091210972721248	100	2000	200	0.7	0.00005	1.7	1.	0.6000000000000001
274	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.65
275	3	1	1.1844317199618666	1.1844317199618666	1.1844317199618666	1.2844317199618667	1.2844317199618667	1.2844317199618667	0.17518338958701396	0.17518338958701396	0.17518338958701396	188.86493358943724	188.86493358943724	188.86493358943724	1437.2860828846015	1437.2860828846015	1437.2860828846015	867.9074943067577	867.9074943067577	867.9074943067577	32.64056129822167	32.64056129822167	32.64056129822167	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06145784317323016	0.06145784317323016	0.06145784317323016	0.013994265088239111	0.013994265088239111	0.013994265088239111	100	2000	200	0.7	0.00005	1.7	0.05	0.65
276	3	1	0.9735574262546328	0.9735574262546328	0.9735574262546328	1.0735574262546328	1.0735574262546328	1.0735574262546328	0.17587423553388193	0.17587423553388193	0.17587423553388193	207.9979889813635	207.9979889813635	207.9979889813635	1427.7195551886384	1427.7195551886384	1427.7195551886384	867.9074943067577	867.9074943067577	867.9074943067577	32.512346955694916	32.512346955694916	32.512346955694916	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06811706144439118	0.06811706144439118	0.06811706144439118	0.012801300785128296	0.012801300785128296	0.012801300785128296	100	2000	200	0.7	0.00005	1.7	0.1	0.65
277	3	1	0.8668452663496559	0.8668452663496559	0.8668452663496559	0.9668452663496558	0.9668452663496558	0.9668452663496558	0.17631809788295508	0.17631809788295508	0.17631809788295508	220.21169479874334	220.21169479874334	220.21169479874334	1421.6127022799485	1421.6127022799485	1421.6127022799485	867.9074943067577	867.9074943067577	867.9074943067577	32.4305005266164	32.4305005266164	32.4305005266164	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07175444968660527	0.07175444968660527	0.07175444968660527	0.012231750122878525	0.012231750122878525	0.012231750122878525	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.65
278	3	1	0.7965909436654768	0.7965909436654768	0.7965909436654768	0.8965909436654768	0.8965909436654768	0.8965909436654768	0.17665872433230237	0.17665872433230237	0.17665872433230237	229.54304842897434	229.54304842897434	229.54304842897434	1416.947025464833	1416.947025464833	1416.947025464833	867.9074943067577	867.9074943067577	867.9074943067577	32.36796930271739	32.36796930271739	32.36796930271739	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0742372114092279	0.0742372114092279	0.0742372114092279	0.011871238176937724	0.011871238176937724	0.011871238176937724	100	2000	200	0.7	0.00005	1.7	0.2	0.65
279	3	1	0.7443230166891215	0.7443230166891215	0.7443230166891215	0.8443230166891216	0.8443230166891216	0.8443230166891216	0.1769434418197831	0.1769434418197831	0.1769434418197831	237.31522832936716	237.31522832936716	237.31522832936716	1413.0609355146366	1413.0609355146366	1413.0609355146366	867.9074943067577	867.9074943067577	867.9074943067577	32.3158864066239	32.3158864066239	32.3158864066239	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0761241727659164	0.0761241727659164	0.0761241727659164	0.011611142004440241	0.011611142004440241	0.011611142004440241	100	2000	200	0.7	0.00005	1.7	0.25	0.65
280	3	3	0.7024929779970362	0.030257333726625847	0.013178397971647549	0.8024929779970362	0.13025733372662585	0.11317839797164754	0.24113937716782638	0.2142979951805248	0.17719428368249798	1521.1324233465473	1077.9149307858597	244.14197994517585	1409.6475597067322	992.7610842863902	771.1523380060464	867.9074943067577	867.9074943067577	867.9074943067577	32.27013901018958	26.68286355842134	23.712776541947967	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09991343955010765	0.09972008330586603	0.07765545586900503	0.011408302998211892	0.009114101720213848	0.009098068480916908	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.65
281	3	3	0.6673035125690233	0.0628040590672998	0.006311770841895026	0.7673035125690233	0.1628040590672998	0.10631177084189503	0.2763274982391442	0.19920538393612833	0.17742368765716926	1971.7437461791114	776.2370501996901	250.36839248419125	1406.5343534372246	1143.600024579475	545.8466765897645	867.9074943067577	867.9074943067577	867.9074943067577	32.22841460320714	28.70446598008907	20.69314202416631	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999679991325815	0.09919741012066628	0.07895597110552206	0.011241516309386046	0.009157726349873788	0.009093554560307703	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.65
282	3	3	0.6365677797569835	0.08992379954849028	0.004405298686330328	0.7365677797569835	0.18992379954849029	0.10440529868633032	0.297106374842807	0.19381067452614148	0.17763974637164962	2187.7091826241945	657.0064984212836	256.2178865468819	1403.609606405879	1203.2153004686784	437.863958367223	867.9074943067577	867.9074943067577	867.9074943067577	32.189216000579435	29.503453203625856	19.24591543776366	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999798674713107	0.09864979052565756	0.08009946237201768	0.011098845361263461	0.009203883368406964	0.009092573240833008	100	2000	200	0.7	0.00005	1.7	0.4	0.65
283	3	3	0.6088880633305368	0.11576911129904413	0.003424627946363246	0.7088880633305368	0.2157691112990441	0.10342462794636324	0.31239609824138503	0.19062163860991727	0.1778484535273379	2328.2751935231277	583.3505575197688	261.8548518884656	1400.7911237350872	1240.0432709194356	367.58095291775635	867.9074943067577	867.9074943067577	867.9074943067577	32.15144159443716	29.997036055001615	18.303955133994265	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999852933007827	0.09805406343798836	0.08113400378846118	0.010972852705135008	0.009254626509940505	0.009092124683117828	100	2000	200	0.7	0.00005	1.7	0.45	0.65
284	3	3	0.5832808664206084	0.1410158425557093	0.002815606410268257	0.6832808664206084	0.2410158425557093	0.10281560641026825	0.3243296218008322	0.18842798592240048	0.17805489823784804	2428.7772019927443	531.2372633239047	267.41771027208495	1398.0096945432776	1266.0999180173678	317.329948682948	867.9074943067577	867.9074943067577	867.9074943067577	32.11416379349972	30.346257421655142	17.630471538478833	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999884086525465	0.09741416106368331	0.0820939864168274	0.010858472294530627	0.00930975944044402	0.00909186715446535	100	2000	200	0.7	0.00005	1.7	0.5	0.65
285	3	3	0.5589759257945588	0.16602094337789502	0.002397068532332414	0.6589759257945588	0.266020943377895	0.10239706853233242	0.33396079920036076	0.18678669265845088	0.1782641084493669	2504.6516488075617	491.4455067189004	273.041943272768	1395.1975780429361	1285.99579631987	279.3927252755393	867.9074943067577	867.9074943067577	867.9074943067577	32.076474709261554	30.61290975744717	17.12202204551138	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999043044910147	0.09673217739769686	0.08300672722887047	0.010751910424062181	0.009369245754950548	0.009091700031692797	100	2000	200	0.7	0.00005	1.7	0.55	0.65
286	3	3	0.535281262957296	0.19113929904190613	0.0020902705226553352	0.6352812629572959	0.2911392990419061	0.10209027052265533	0.34191827234121325	0.18548477441329045	0.17848193544769994	2564.1158572363524	459.38076267711193	278.8838119691619	1392.276643694739	1302.028168340764	249.66062106114396	867.9074943067577	867.9074943067577	867.9074943067577	32.0373272057033	30.827781872297233	16.72354076631179	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999184865172328	0.09600540398868838	0.08389705057672321	0.010649961781098767	0.009433481335599722	0.00909158280598035	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.65
287	3	3	0.5114501059018003	0.21686535295298803	0.0018550304658143226	0.6114501059018003	0.316865352952988	0.10185503046581433	0.34861238620146334	0.18440081197985977	0.17871645628565835	2612.036897137213	432.3386013894575	285.15747067496517	1389.1398143418376	1315.5492489845913	225.70010111071355	867.9074943067577	867.9074943067577	867.9074943067577	31.99528619292594	31.008996678765737	16.40241251480001	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999928986503382	0.09522349457264602	0.08479196157049565	0.010549417729438083	0.009503580964131569	0.00909149601720152	100	2000	200	0.7	0.00005	1.7	0.65	0.65
288	3	3	0.48646082649574585	0.24403786965939958	0.0016685537377342464	0.5864608264957458	0.3440378696593996	0.10166855373773424	0.35432615270614953	0.18345320535234041	0.178981082779114	2651.507588121742	408.4363825187808	292.2167425667561	1385.610178395942	1327.5003584199296	205.96475561844912	867.9074943067577	867.9074943067577	867.9074943067577	31.947980632690875	31.16917011759494	16.13791170246276	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999370754678492	0.09436194034509514	0.08572854560520028	0.010446204877322162	0.009582037251255445	0.00909142915811487	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.65
289	3	3	0.4584144649501908	0.2744258730558099	0.0015168887300541778	0.5584144649501908	0.3744258730558099	0.10151688873005417	0.35926246210583734	0.1825698126484416	0.1793040956970036	2684.5967361301177	385.93040936017906	300.8053116371713	1381.3158938607344	1338.7533449992306	189.4201816142612	867.9074943067577	867.9074943067577	867.9074943067577	31.89042695325745	31.31998704109962	15.916174856477634	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999434997813604	0.09336130140891373	0.08677574637015996	0.01033316752913561	0.009674800784907315	0.009091376058850055	100	2000	200	0.7	0.00005	1.7	0.75	0.65
290	3	3	0.4214342210054941	0.3138153896295493	0.001390991341488479	0.5214342210054941	0.4138153896295493	0.10139099134148848	0.36357112675183906	0.18162692705405417	0.1797795512338146	2712.7442296562617	361.667210470766	313.3910201753137	1375.0230395916633	1350.884944443937	175.3464348511893	867.9074943067577	867.9074943067577	867.9074943067577	31.806087661262705	31.482579477565086	15.72755300271174	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999487264591617	0.09201586596874628	0.08814645865790696	0.01018885463290669	0.009802396818416083	0.00909133285893329	100	2000	200	0.7	0.00005	1.7	0.8	0.65
291	3	1	0.0012847283575194027	0.0012847283575194027	0.0012847283575194027	0.10128472835751941	0.10128472835751941	0.10128472835751941	0.36736542658165683	0.36736542658165683	0.36736542658165683	2736.9847669230103	2736.9847669230103	2736.9847669230103	163.22616621781503	163.22616621781503	163.22616621781503	867.9074943067577	867.9074943067577	867.9074943067577	15.565112426207529	15.565112426207529	15.565112426207529	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999530626523283	0.09999530626523283	0.09999530626523283	0.009091297019426355	0.009091297019426355	0.009091297019426355	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.65
292	3	1	0.001193786442908826	0.001193786442908826	0.001193786442908826	0.10119378644290883	0.10119378644290883	0.10119378644290883	0.3707327280893063	0.3707327280893063	0.3707327280893063	2758.081784215714	2758.081784215714	2758.081784215714	152.67765757146324	152.67765757146324	152.67765757146324	867.9074943067577	867.9074943067577	867.9074943067577	15.423737191251536	15.423737191251536	15.423737191251536	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999567186592849	0.09999567186592849	0.09999567186592849	0.009091266802014537	0.009091266802014537	0.009091266802014537	100	2000	200	0.7	0.00005	1.7	0.9	0.65
293	3	1	0.0011150397211296367	0.0011150397211296367	0.0011150397211296367	0.10111503972112963	0.10111503972112963	0.10111503972112963	0.37374155676869447	0.37374155676869447	0.37374155676869447	2776.611271630084	2776.611271630084	2776.611271630084	143.412913864278	143.412913864278	143.412913864278	867.9074943067577	867.9074943067577	867.9074943067577	15.299567475671566	15.299567475671566	15.299567475671566	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999598433185004	0.09999598433185004	0.09999598433185004	0.009091240976425753	0.009091240976425753	0.009091240976425753	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.65
294	3	1	0.0010461650725146704	0.0010461650725146704	0.0010461650725146704	0.10104616507251467	0.10104616507251467	0.10104616507251467	0.37644645069491844	0.37644645069491844	0.37644645069491844	2793.0161836053335	2793.0161836053335	2793.0161836053335	135.21045787665346	135.21045787665346	135.21045787665346	867.9074943067577	867.9074943067577	867.9074943067577	15.189634955223033	15.189634955223033	15.189634955223033	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999625449399659	0.09999625449399659	0.09999625449399659	0.009091218647400204	0.009091218647400204	0.009091218647400204	100	2000	200	0.7	0.00005	1.7	1.	0.65
295	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.7000000000000001
296	3	1	1.2134796590464383	1.2134796590464383	1.2134796590464383	1.3134796590464384	1.3134796590464384	1.3134796590464384	0.1748626747090178	0.1748626747090178	0.1748626747090178	179.9313166247488	179.9313166247488	179.9313166247488	1441.7528913669457	1441.7528913669457	1441.7528913669457	867.9074943067577	867.9074943067577	867.9074943067577	32.7004272110124	32.7004272110124	32.7004272110124	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.05972243265920379	0.05972243265920379	0.05972243265920379	0.014342586192996151	0.014342586192996151	0.014342586192996151	100	2000	200	0.7	0.00005	1.7	0.05	0.7000000000000001
297	3	1	0.9968620568545299	0.9968620568545299	0.9968620568545299	1.09686205685453	1.09686205685453	1.09686205685453	0.17552088626150136	0.17552088626150136	0.17552088626150136	198.2307584509942	198.2307584509942	198.2307584509942	1432.603170453823	1432.603170453823	1432.603170453823	867.9074943067577	867.9074943067577	867.9074943067577	32.577799075866324	32.577799075866324	32.577799075866324	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06653892940457184	0.06653892940457184	0.06653892940457184	0.01306524676761768	0.01306524676761768	0.01306524676761768	100	2000	200	0.7	0.00005	1.7	0.1	0.7000000000000001
298	3	1	0.8876788761023282	0.8876788761023282	0.8876788761023282	0.9876788761023283	0.9876788761023283	0.9876788761023283	0.1759421861519561	0.1759421861519561	0.1759421861519561	209.87177272778723	209.87177272778723	209.87177272778723	1426.7826633154266	1426.7826633154266	1426.7826633154266	867.9074943067577	867.9074943067577	867.9074943067577	32.49979036469762	32.49979036469762	32.49979036469762	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07027592131943915	0.07027592131943915	0.07027592131943915	0.012457035479178563	0.012457035479178563	0.012457035479178563	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.7000000000000001
299	3	1	0.81608729453164	0.81608729453164	0.81608729453164	0.91608729453164	0.91608729453164	0.91608729453164	0.17626402941817768	0.17626402941817768	0.17626402941817768	218.72718962627064	218.72718962627064	218.72718962627064	1422.3549548661847	1422.3549548661847	1422.3549548661847	867.9074943067577	867.9074943067577	867.9074943067577	32.440448485829776	32.440448485829776	32.440448485829776	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07282751603494367	0.07282751603494367	0.07282751603494367	0.012073282501652174	0.012073282501652174	0.012073282501652174	100	2000	200	0.7	0.00005	1.7	0.2	0.7000000000000001
300	3	1	0.7630594142035598	0.7630594142035598	0.7630594142035598	0.8630594142035598	0.8630594142035598	0.8630594142035598	0.17653160828965572	0.17653160828965572	0.17653160828965572	226.0649564817632	226.0649564817632	226.0649564817632	1418.6860714384386	1418.6860714384386	1418.6860714384386	867.9074943067577	867.9074943067577	867.9074943067577	32.391276676428724	32.391276676428724	32.391276676428724	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07476412513579365	0.07476412513579365	0.07476412513579365	0.011797443769967332	0.011797443769967332	0.011797443769967332	100	2000	200	0.7	0.00005	1.7	0.25	0.7000000000000001
301	3	1	0.7208336858689985	0.7208336858689985	0.7208336858689985	0.8208336858689986	0.8208336858689986	0.8208336858689986	0.1767658665552451	0.1767658665552451	0.1767658665552451	232.47074064995294	232.47074064995294	232.47074064995294	1415.4831793543437	1415.4831793543437	1415.4831793543437	867.9074943067577	867.9074943067577	867.9074943067577	32.34835026511235	32.34835026511235	32.34835026511235	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07633150681580844	0.07633150681580844	0.07633150681580844	0.011583256645033872	0.011583256645033872	0.011583256645033872	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.7000000000000001
302	3	3	0.6855183087821684	0.049389491692605515	0.007498682442083626	0.7855183087821682	0.1493894916926055	0.10749868244208362	0.26331365501677845	0.20210393618585012	0.1769785044622665	1819.1255393249369	837.6703088141268	238.27063422002868	1412.5832325693057	1112.8833952722568	622.1557800168517	867.9074943067577	867.9074943067577	867.9074943067577	32.309484045076935	28.292789710869155	21.715866447871143	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09995879562737706	0.09941385059296871	0.0776574929556523	0.011408037878814541	0.009139610703585488	0.009094315687021081	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.7000000000000001
303	3	3	0.6548863239857696	0.07562749036233507	0.004879451433646054	0.7548863239857696	0.17562749036233508	0.10487945143364605	0.2866982838457704	0.19519062165839665	0.1771769772594171	2083.44568739779	688.1325527194721	243.6716002311381	1409.882749563751	1187.652273319584	489.99570598042493	867.9074943067577	867.9074943067577	867.9074943067577	32.27329111655931	29.29487143215519	19.944605490980983	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09997658537989192	0.09891292222081312	0.07881725219264747	0.011259073832085775	0.009181646948858577	0.009092844595471864	100	2000	200	0.7	0.00005	1.7	0.4	0.7000000000000001
304	3	3	0.627532568516944	0.10007445650230484	0.003684903501850512	0.7275325685169439	0.20007445650230485	0.1036849035018505	0.30341053186043754	0.19147949393897057	0.17736659981694664	2247.3828408035147	603.4053349599009	248.82043712002164	1407.3083311193093	1230.0158821993696	408.02712927756266	867.9074943067577	867.9074943067577	867.9074943067577	32.238787754552405	29.86264507293756	18.846030594862064	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999836062670689	0.09836856257864786	0.07985925703426332	0.01112851400071893	0.009227768424761156	0.009092264146819656	100	2000	200	0.7	0.00005	1.7	0.45	0.7000000000000001
305	3	3	0.6024932509744164	0.12375401958561368	0.002980840478165825	0.7024932509744164	0.22375401958561367	0.10298084047816583	0.316349336290393	0.1890313731203023	0.1775516091280482	2362.4085267688897	545.6921622453152	253.83341046775192	1404.8018444454442	1258.8724685566626	350.51428629487515	867.9074943067577	867.9074943067577	867.9074943067577	32.20519484068071	30.24939231968709	18.075220998713455	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998738378914879	0.09778245453555151	0.08081737126078496	0.011011109285782656	0.009277947921200432	0.009091951872562487	100	2000	200	0.7	0.00005	1.7	0.5	0.7000000000000001
306	3	3	0.5790496766471253	0.14702982175397175	0.002511444906958227	0.6790496766471252	0.24702982175397176	0.10251144490695824	0.32675772140425846	0.18724774117265608	0.17773581890710313	2448.32745068189	502.69368962624964	258.8143511784854	1402.3113740900774	1280.3717048661954	307.55482433837517	867.9074943067577	867.9074943067577	867.9074943067577	32.17181658376828	30.537533486039152	17.49946150215337	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998974325385387	0.09715827662280871	0.08171726060910728	0.010903073133223333	0.009331990318582162	0.009091756834926168	100	2000	200	0.7	0.00005	1.7	0.55	0.7000000000000001
307	3	3	0.556610991578493	0.17016086614661124	0.0021741806142923092	0.656610991578493	0.2701608661466112	0.1021741806142923	0.33534366220734285	0.18586370720625073	0.17792315214040746	2515.1880385570266	468.7597854890198	263.8691708636103	1399.7839642475149	1297.3386569348102	274.1245304008067	867.9074943067577	867.9074943067577	867.9074943067577	32.13794324941348	30.764931207897877	17.051415639129292	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999135654012133	0.09649713219782369	0.0825803360808004	0.010801429788797055	0.009389924210751993	0.009091623482570943	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.7000000000000001
308	3	3	0.5346265342393155	0.1934356389185469	0.001919228534633155	0.6346265342393155	0.2934356389185469	0.10191922853463316	0.34256022298188477	0.1847379682574654	0.17811825934210623	2568.792569561405	440.7838127073166	269.12245215973167	1397.1573235994542	1311.3266433256617	247.3222648986177	867.9074943067577	867.9074943067577	867.9074943067577	32.10273998502663	30.952403667642397	16.692201203254005	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999252923269761	0.09579604151467273	0.08342680660125337	0.010703566100337894	0.009452149491446817	0.009091526551629918	100	2000	200	0.7	0.00005	1.7	0.65	0.7000000000000001
309	3	3	0.5124917647067576	0.2172610575039308	0.0017192590129462726	0.6124917647067576	0.3172610575039308	0.10171925901294628	0.3487168094080069	0.18378428068287841	0.17832752612499067	2612.769855985146	416.81536759530684	274.7442048116049	1394.3464472735177	1323.3108658816666	225.33362168674716	867.9074943067577	867.9074943067577	867.9074943067577	32.065067522090466	31.1130209014545	16.397500814349566	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999934202169185	0.09504582643355457	0.084279074541609	0.010606807553659869	0.009519654744517983	0.009091452907163865	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.7000000000000001
